AuthorID,Author,Date,Content,Attachments,Reactions
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","16-October-2018 11:38 PM","***Ouais Je suis Bleu Encore plus bleu qui est encore plus chelbleu*** - SquidPARTY 2018","",""
"305758596971626498","Dekuali#0899","17-October-2018 11:24 AM","Il est sorti avant nous en même temps que nous *Une amie conne 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","17-October-2018 12:13 PM","***Aqua il est Aqua*** - SQUIDWTF 2018","",""
"292350450387124234","Frofro 💖#2712","17-October-2018 04:47 PM","TU SUCE DES CADAVRES - Electral. (x ÉvoLink)","",""
"302570250678042625","Ayu#9474","17-October-2018 04:50 PM","Les flammes c'est des poiles de chats 
Ochuki 2018","",""
"434070408501919745","Electral 🌧#5755","17-October-2018 04:58 PM","*j'te comprend pas c'que tu dis*
ice.","",""
"371653593473744896","MaxPyroli#4874","17-October-2018 05:08 PM","La peste noire, c'est mieux que le cancer
_J'dis pas qui c'est je vais avoir des problèmes_","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","17-October-2018 09:52 PM","***Tout de suite. La suite*** -SquidPARTY 2018","",""
"456226577798135808","Deleted User#0000","17-October-2018 09:54 PM","la fin de la suite *miss 2018*","",""
"302570250678042625","Ayu#9474","18-October-2018 04:45 PM","La viande c'est du poisson et le poisson c'est la viande ! 
Ochuki 2018","",""
"456226577798135808","Deleted User#0000","18-October-2018 05:43 PM","Poupilou *aile douce 2018* 
Le prof il a fait un cours circuit d'eau *miss 2018* 
Cours circuit patate *fille de ma classe 2018* 
Le retour vers le futur *miss 2018*
Le retour vers le présent *autre fille de ma classe*","",""
"371653593473744896","MaxPyroli#4874","18-October-2018 05:52 PM","Parce que le japon!
_BEST EXCUSE EVER_","",""
"435125705907503105","ÉvoLink ⛅#5455","18-October-2018 06:04 PM","Vos gueules et LAISSEZ MOI SUCER MA BOULE ! 
ÉvoLink 2018","",""
"321330534938705920","noam#1710","18-October-2018 07:42 PM","*""La vie, c'est comme une pomme sur un arbre. Il faut pas la laisser tomber pour la croquer.""* Akasaka-2018","",""
"371653593473744896","MaxPyroli#4874","18-October-2018 09:22 PM","Bakugo, c'est le mec avec les cheveux en pics jaune, comme les Simpson.
_MERCI SNOWING_","",""
"434070408501919745","Electral 🌧#5755","18-October-2018 10:14 PM","*chichou*
snowing qui chante un opening de mha.","",""
"434070408501919745","Electral 🌧#5755","19-October-2018 08:56 PM","*je vais juste contater*
snowing.","",""
"456226577798135808","Deleted User#0000","19-October-2018 09:06 PM","*Aqua c'est comme un djiadiste des années 80* Moi 2018","",""
"434070408501919745","Electral 🌧#5755","19-October-2018 09:06 PM","*moi aussi j'm'en vais j'suis un djihadiste au revoir*
pomme.","",""
"371653593473744896","MaxPyroli#4874","19-October-2018 10:35 PM","Aquali il s'est infiltré par les portes d'aération
_Ababravo Pomme_","",""
"434070408501919745","Electral 🌧#5755","19-October-2018 10:41 PM","*padam*
aquali.","",""
"434070408501919745","Electral 🌧#5755","19-October-2018 11:06 PM","*déferme-la*
moi.","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","19-October-2018 11:48 PM","***Comment VRAIMENT Faire rire une Rire En Moins De 10 Secondes.*** - SquidPARTY 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","20-October-2018 12:13 PM","***SPAGHETTU*** - SquidPARTY 2018","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 12:26 PM","comment désattraper un rhume ?
snowing.","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 12:27 PM","ce punaise de bureau
ochuki.","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 12:40 PM","*ça parle de salope qui boient des robinets*
moi.","",""
"456226577798135808","Deleted User#0000","20-October-2018 12:50 PM","Je fume des poinié porte *miss 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","20-October-2018 04:50 PM","***JE SUIFFOURE *** - SquidPARTY 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","20-October-2018 04:52 PM","***L'amviance*** - SquidPARTY 2018 OUI ENCORE","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 07:10 PM","***moi*** tu connais l'aigle de sang ?
***un mec random*** ...
non.
***moi*** c'est une méthode de torture ou en fait tu découpe le dos d'un mec et tu lui enlève ses poumons.
*là le mec me regarde en mode ""gneeeeeh"" dans sa tête y'avait des licornes qui dansent*
et ça fait quoi ?
***moi*** BAH ÇA FAIT MAL ABRUTI","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 07:48 PM","google allume-moi.
snowing.","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 07:52 PM","*comme l'eau est polluée, bah du coup les sardines sont vieux*
pomme.","",""
"456226577798135808","Deleted User#0000","20-October-2018 08:02 PM","Faut arrêté de fumer des chaise *miss 2018*","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 08:07 PM","oui bon après tu te dit la pauvre elle a attrapé le sida de la gorge. je sais pas comment c'est possible mais c'est la seule explication.
moi.","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 08:11 PM","reucoucou pomme, après 3millions de reviendages et de requittages
snowing.","",""
"456226577798135808","Deleted User#0000","20-October-2018 08:12 PM","La maison des petit poney et des licorne magique 
*miss 2018*","",""
"434070408501919745","Electral 🌧#5755","20-October-2018 08:21 PM","mais c'est qui qui fait des tintins là ?
snowing.","",""
"330676716676710400","TC | DiaMinGus#8222","20-October-2018 11:03 PM","Les Pics ça pique *Maxpyroli 2018*","",""
"435125705907503105","ÉvoLink ⛅#5455","20-October-2018 11:38 PM","Sac de sale bâtard
Max 2018","",""
"434070408501919745","Electral 🌧#5755","21-October-2018 06:38 PM","Ben va chier en viens voc
snowing.","",""
"348063510145794048","Juma#8020","22-October-2018 09:41 AM","*""Ça va ?"" la question que l'on m'a le plus posée, et celle à laquelle j'ai le plus menti*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","***Selon SquidPARTY : LA SEMAINE***","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Lerdi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Merdi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Merdedi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Jerdi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Verdedi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Serdi*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:26 PM","*Dimer*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","22-October-2018 01:39 PM","***Cette peronne ne comprend pas*** -Squid....WOOMY 2018","",""
"456226577798135808","Deleted User#0000","22-October-2018 05:15 PM","Un triangle pa triangulaire 
*snowing 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","23-October-2018 10:12 AM","***Pour être banni, il faut avoir été ban*** -SquidWOOMY 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","23-October-2018 10:12 AM","(Oui j'ai dit ça un jour)","",""
"292350450387124234","Frofro 💖#2712","23-October-2018 11:47 AM","**Bande de méchants pas gentil**
Mwa 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","23-October-2018 11:48 AM","Ca fait tellement du bien d'avoir des grandes bourses
Aquali38 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","23-October-2018 12:37 PM","Est-ce que je suis censé baiser la température des œufs ? 
Ma sœur qui fait la cuisine et qui sait pas parler 2018","",""
"434070408501919745","Electral 🌧#5755","23-October-2018 01:32 PM","""les chaussons pour aller dans l'eau c'est pratique y'a pas de sens, c'est bisextile qu'il a dit le vendeur""
Gaetan, A.K.A. speederman, 2014.","",""
"434070408501919745","Electral 🌧#5755","23-October-2018 01:35 PM","*spiderman quand il veut s'accrocher à un truc il a des griffes qui sortent de ses gants, et des ses pieds aussi, il doit avoir plein de trou dans ses chaussettes*
Gaeatn, A.KA. speederman 2014.","",""
"434070408501919745","Electral 🌧#5755","23-October-2018 01:38 PM","*Les particules d'azote qui sont dans l'oxygène..*
Gaetan, A.K.A. speederman 2014.","",""
"434070408501919745","Electral 🌧#5755","23-October-2018 04:26 PM","un perso dans un jeu sonic: *insignifiant hérisson*
moi: *bordel j'ai compris ""insignifiante érection"" ;-;*","",""
"434070408501919745","Electral 🌧#5755","23-October-2018 09:36 PM","*j'ai entendu, euh entendou, très bien.*
pomme.","",""
"302570250678042625","Ayu#9474","23-October-2018 10:20 PM","C'est po zentil d'être léchant ! ^^
Ochuki2018","",""
"434070408501919745","Electral 🌧#5755","24-October-2018 12:22 PM","*un arc-en-ciel dans le ciel*
moi.","",""
"456226577798135808","Deleted User#0000","24-October-2018 01:13 PM","Un peu plus je portais plainte pour agression plat *ma tante 2018*(ui elle a dit sa xD )","",""
"435125705907503105","ÉvoLink ⛅#5455","24-October-2018 01:26 PM","Evo T'es sperm des mères 
Aquali 2018","",""
"371653593473744896","MaxPyroli#4874","24-October-2018 09:28 PM","Oui.
_J'ai trop fumé_","",""
"305758596971626498","Dekuali#0899","24-October-2018 09:59 PM","J’habite dans le débarquement *Aquali 2018*","",""
"330676716676710400","TC | DiaMinGus#8222","24-October-2018 11:37 PM","À bientôt pour demain *Aquali 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","24-October-2018 11:40 PM","***C'est trop bien de monter de couleur***","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","24-October-2018 11:40 PM","SquidPARTY 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","25-October-2018 02:37 PM","***Une question Trop ?*** - Ice 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","25-October-2018 02:51 PM","Ben tiens suce la cuillère 

Ma mère qui parle à ma sœur 2018","",""
"292350450387124234","Frofro 💖#2712","25-October-2018 09:07 PM","Bonjour je me permets de vous contacter pour plus de peste noire se propage dans le cadre de la musique de chambre réservé à l'usage exclusif du destinataire à une personne qui vous à contacte ne connaîtra pas votre email tant que vous avez des questions n'hésitez pas à me contacter pour plus de peste noire c'est la magie de Noël de la musique de fond de commerce et des questions n'hésitez surtout pas besoin d'être insomniaque.
Mwa 2018","",""
"371653593473744896","MaxPyroli#4874","25-October-2018 09:11 PM","Faut la sucer
-une sucette?
-nan une POMME","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","25-October-2018 09:58 PM","***Je suis en dépression T'inquiètes*** -SquidPARTY 2018 (Phrase de légende)","",""
"321330534938705920","noam#1710","26-October-2018 12:18 PM","*Uesh Pomme !* - Evolink 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","26-October-2018 03:57 PM","**Contactez moi au courant** - Correcteur de SquidPARTY 2018","",""
"321330534938705920","noam#1710","26-October-2018 07:24 PM","**_C'est la violence des temps heureux !_** - Pomme 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","27-October-2018 11:52 AM","***Je suis en dépression merde, mais c'est un nom de la chance !*** - Le correcteur de SquidPARTY (Oui il est con) 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","27-October-2018 02:51 PM","***Je suis mort ""Un peu""*** - SquidPARTY 2018","",""
"434070408501919745","Electral 🌧#5755","27-October-2018 11:34 PM","""y'a même des ocarina iron man""
aquali38.","",""
"434070408501919745","Electral 🌧#5755","27-October-2018 11:35 PM","aquali du passé pardon*","",""
"434070408501919745","Electral 🌧#5755","27-October-2018 11:50 PM","""quand on est fatigué oooon pète un câble""
aquali38.","",""
"434070408501919745","Electral 🌧#5755","27-October-2018 11:55 PM","""j'e suis choqué d'ssus maman ! x)""
moi.","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","28-October-2018 02:22 PM","***Je fais pas peur mais un peu*** - SquidPARTY 2018","",""
"434070408501919745","Electral 🌧#5755","28-October-2018 06:52 PM","c'est nul à chier mais c'est trop bien
Chat0na.","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","29-October-2018 12:06 PM","***J'adore, mais C'EST DE LA MERDE*** - SquidPARTY 2018","",""
"434070408501919745","Electral 🌧#5755","29-October-2018 05:10 PM","*ma chanson elle a un point positif elleuuuh enlève la dépression. éwai Electral tu peux pas faire ça toi.*
snowing 2018.","",""
"434070408501919745","Electral 🌧#5755","29-October-2018 05:11 PM","elle est pas mal ma phrase hein. elle a un point positif x) *rire*
faut toujours voir le positif x)

faut toujours voir le POINT DE COTÉ POSITIF
snowing 2018.","",""
"434070408501919745","Electral 🌧#5755","29-October-2018 09:57 PM","*des poils de poils*
yuki.","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","31-October-2018 10:36 AM","***Lave vaisselle home cinéma lave linge et sèche linge*** - Mon Correcteur 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","31-October-2018 11:54 PM","***Salut Personne Inconnue que je ne connais pas*** - SquidPARTY 2018","",""
"478285928532803595","Adys25#2358","01-November-2018 08:26 PM","Égratigner Chirac Channel Blanchi Délicat Création De Squif XD Fin","",""
"478285928532803595","Adys25#2358","01-November-2018 08:26 PM","Mots au hazard - 2018","",""
"456226577798135808","Deleted User#0000","03-November-2018 11:01 PM","*les chinois ont inventés les shibas et des choses* Sno' 2018","",""
"378947996550955008","autumn#0526","03-November-2018 11:05 PM","*Comment se dit sun en anglais* Un pote 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","04-November-2018 04:05 PM","Tout va bien que pour sa bite
MaxPyroli 2018","",""
"371653593473744896","MaxPyroli#4874","04-November-2018 04:19 PM","Merci pour l'égo de ma teub 
_En personne_","",""
"434070408501919745","Electral 🌧#5755","04-November-2018 04:26 PM","""en gros.
oui x)""
moi >: (j'adore être en vocal et écrire n'imp en tant que muet)","",""
"435125705907503105","ÉvoLink ⛅#5455","04-November-2018 04:33 PM","Rip en paix la bite de Kirishima, cramée par le mec qu'il voulait baiser.
Quelqu'un 2018 (tu dis pas plutôt ça parce que t'assume pas ?) Euuuh tg","",""
"435125705907503105","ÉvoLink ⛅#5455","04-November-2018 06:51 PM","Pourquoi mon zgeg à pris feu ? 
Pomme 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","04-November-2018 08:28 PM","En fait le beurre ou le Nutella, c'est l'inverse d'une bite. Quand c'est dur, c'est jamais cool. 

ÉvoLink 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","05-November-2018 08:44 PM","Bakugo il peut faire des explosions avec sa bite ?","",""
"435125705907503105","ÉvoLink ⛅#5455","05-November-2018 08:44 PM","maxpyroli 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","06-November-2018 05:23 PM","Aquali Comment en dit ""Je me suis cramé la bite en espagnol ?"" 

MAXPYROLI 2018","",""
"305758596971626498","Dekuali#0899","06-November-2018 05:51 PM","Ça colle on dirait du sperm *Évo 2018*","",""
"305758596971626498","Dekuali#0899","06-November-2018 06:17 PM","Toi moi dans les chiottes de l’école *Soeur d’Évo 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","06-November-2018 07:48 PM","***Bah elle parnte*** - SquidPARTY 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","07-November-2018 06:46 PM","***C'est un acide Pffffeuh*** - Moi En cours 2018.","",""
"434070408501919745","Electral 🌧#5755","07-November-2018 09:16 PM","""tu sais que quand je rage sur splatoon je me met à mordre ma switch ?
JE MANGE DES NINTENDOS SWITCHS ALORS POURQUOI PAS DES VOIX""
moi 2018.","",""
"434070408501919745","Electral 🌧#5755","08-November-2018 08:53 PM","""il insulte son petit frère de pute meilleur grand-frère du monde *générique*""
ice 2018.","",""
"456226577798135808","Deleted User#0000","09-November-2018 08:44 PM","*Comme t'es ni un mec ni un gars bah sa veut dire que t'es pas un garcon* @Dekuali 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","11-November-2018 12:37 PM","Dans une expo y'avais écrit ""Henri s'ébranle""
Moi j'ai compris ""Henri se branle""","",""
"435125705907503105","ÉvoLink ⛅#5455","12-November-2018 07:15 PM","Kyubi c'est le démon renard à 9 queues.
Tauros c'est le démon taureau à 3 queues.
Si yen a un qui fait une vanne qui parle de bites c'est déjà fait.","",""
"456226577798135808","Deleted User#0000","13-November-2018 08:21 PM","***Je m'en bats les cils*** Pomme 2018","",""
"371653593473744896","MaxPyroli#4874","13-November-2018 09:55 PM","Yes, lourd, chanmé, pute
_MaxPyroli et Dekuali toute la journée_","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","15-November-2018 08:47 PM","***Je vais faire une vidéo en Direct*** - SquidPARTY 2018","",""
"378947996550955008","autumn#0526","15-November-2018 09:56 PM","*J'aime les arbres roses en France* *Mon camarade a la calvitie 2018*","",""
"378947996550955008","autumn#0526","15-November-2018 10:06 PM","*J'envoie le soleil* *Mon correcteur 2018*","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","15-November-2018 11:24 PM","***Et la belle action de votre réponse*** - SquidCorrecteur 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","16-November-2018 02:25 PM","***Punaise de petits Pois*** - SquidPARTY 2018 Bientôt le turfu oh putain","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","17-November-2018 03:48 PM","***Je suis au coutant *** - Ovni 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","17-November-2018 04:53 PM","***Des droits de Utérus*** - Pomme 2018 (#Wtf)","",""
"434070408501919745","Electral 🌧#5755","18-November-2018 04:46 PM","""je cage-à-oiseaune""
la soeur d'évo, elle prend d'la drogue c'est impossible autrement.","",""
"371653593473744896","MaxPyroli#4874","18-November-2018 07:07 PM","Je sais pas, oui oui c'est de nuit 
_Tartopom_","",""
"371653593473744896","MaxPyroli#4874","18-November-2018 07:11 PM","""Il surfe sur sa queue 
-Comme Évo!""
Pomme et MaxPyroli","",""
"434070408501919745","Electral 🌧#5755","21-November-2018 08:11 PM","""gros con t'es qu'un gros con""
ma mère qui parle à mon père, 20h10.
(sovai moa)","",""
"435125705907503105","ÉvoLink ⛅#5455","22-November-2018 05:38 PM","Comment ça une sphère c'est vide et une boule elle est pleine ? A Noël vous achetez pas des boules pleines ! 

Ma prof de physique qui s'énerve contre le prof de maths parce qu'elle Comprend pas la différence entre une sphère et une boule 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","22-November-2018 05:45 PM","Moi doigt de pied il est tout dur

Une meuf d'un an de moins que la classe après deux heures de sport par une température de -5° et qui sais pas que j'ai un esprit très très mal placé","",""
"434070408501919745","Electral 🌧#5755","22-November-2018 07:58 PM","""depuis que j'suis petit quand je joue trop au jeux je deviens fou.""
""je mange des chaises.""
pomme 2018.","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","23-November-2018 03:47 PM","***Je me suis fait pas exprès*** - Yuki 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","23-November-2018 03:50 PM","***Pudibudabidou*** - Encore Yuki putain 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","23-November-2018 07:40 PM","***Sans micro au chaise ?*** - SquidPARTY 2018","",""
"456226577798135808","Deleted User#0000","24-November-2018 02:55 PM","Je m'en bas les V-Bucks-Le Midrio 2018","",""
"429340304697589760","𝐿𝑖𝑙 𝑅𝑜𝑜𝑘𝑖𝑒#1192","24-November-2018 05:08 PM","***​Merde en voulant retiré ma cuillère de ma glace j’ai retiré la classe....*** - Aquali38 2018","",""
"434070408501919745","Electral 🌧#5755","24-November-2018 06:25 PM","ça marche même pute
maxpyroli 2018.","",""
"463308570394361856","vaffav_#5591","26-November-2018 09:15 AM","Je me suis marché sur la tête avec mes cheveux - vaffav35 2018","",""
"371653593473744896","MaxPyroli#4874","26-November-2018 09:45 PM","Toi puissance quarante-dix
_Bg_","",""
"434070408501919745","Electral 🌧#5755","26-November-2018 09:47 PM","*un cochon de 8 mètres de haut qui te sodomise h24*
bg","",""
"435125705907503105","ÉvoLink ⛅#5455","28-November-2018 01:31 PM","Je me fait violer par un gros biiiiiiip

Le prof d'histoire géo 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","28-November-2018 01:39 PM","La première fois c'est comme tout : tu as déjà vu comment faire alors quand tu veux le faire tu essaies de le faire comme tu l'as vu plein de fois 

Le prof de maths 2018","",""
"330676716676710400","TC | DiaMinGus#8222","28-November-2018 10:39 PM","""Mon acien grand frère"" Yuki 2018","",""
"434070408501919745","Electral 🌧#5755","29-November-2018 10:03 PM","MAIS LA CONNEXION, MAIS C'EST QUOI CETTE CONNEXION, MAIS J'L'AI ACHETÉ DANS UNE BOUCHERI-IE MEEEERDE ;-;
pomme 2018.","",""
"371653593473744896","MaxPyroli#4874","30-November-2018 06:23 PM","Electral il est de type glace parce qu'il est blazé
_Dekuamerde_","",""
"371653593473744896","MaxPyroli#4874","30-November-2018 06:27 PM","La Pomme c'est du sperme
_Dé cou à lits_","",""
"371653593473744896","MaxPyroli#4874","30-November-2018 06:40 PM","Le sperme est froid comme Electral
_Pom_","",""
"508679546858373130","Shinku#9261","01-December-2018 08:48 PM","***Maman ! Rondoudou il veut pas jouer Dekuali !!!***
Moi et Aqua qui joue a Smash 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","01-December-2018 09:28 PM","Met dans la boule 

Une pub a la télé 2018","",""
"434070408501919745","Electral 🌧#5755","01-December-2018 09:50 PM","maintenant faut qu'j'aille dans l'cul d'une vache
snowing 2018.","",""
"434070408501919745","Electral 🌧#5755","01-December-2018 10:09 PM","sous mon cul ça passe mais pas sur mes couilles
évolink 2018.","",""
"456226577798135808","Deleted User#0000","02-December-2018 03:56 PM","J'entends les arbre (mon père qui a r compris sque les gens dit à la télé)","",""
"456226577798135808","Deleted User#0000","02-December-2018 03:58 PM","J'entends les arbre marché dans la forêt  (ma soeur qui déforme tt)","",""
"371653593473744896","MaxPyroli#4874","02-December-2018 04:25 PM","Comment tu vas? Moi je va.
_Vieille random au téléphone_","",""
"330676716676710400","TC | DiaMinGus#8222","02-December-2018 06:28 PM","""On a était everyone is deadé"" DiaMinGer 2018","",""
"434070408501919745","Electral 🌧#5755","02-December-2018 09:52 PM","dmg: ""et quand il utilise sa boule et que t'es très près de lui bah tu t'fais croquer""
*rires*
pomme: ""aaaah là là dans l'futur les testicules croquent des gens""","",""
"305758596971626498","Dekuali#0899","03-December-2018 06:29 PM","J’adore manger mes bracelets ça a un goût de piscine *Yuki 2018*","",""
"435125705907503105","ÉvoLink ⛅#5455","03-December-2018 08:31 PM","Moi en lisant la phrase au dessus : QUOI ?! BRANLER DES BRACELETS ?!","",""
"434070408501919745","Electral 🌧#5755","03-December-2018 08:32 PM","*quand la manette vibre sur les couilles ça fait du bien*
dekuali 2018.
attend c'est pas wtf c'est la réalité","",""
"434070408501919745","Electral 🌧#5755","03-December-2018 09:43 PM","LES ROUX C'EST DES POKEMONS LEGENDAIRES
dekuali 2018.","",""
"463308570394361856","vaffav_#5591","04-December-2018 09:37 AM","Dans Smash 4 moi je joue aucun personne, je suis très pas fort à ce jeu de société - vaffav35 fin 2018","",""
"508679546858373130","Shinku#9261","05-December-2018 03:36 PM","***Epona et Findus sa a le même gout !!!*** Max 2018","",""
"371653593473744896","MaxPyroli#4874","05-December-2018 04:11 PM","Je sais pas qui est la personne qui vient d'arriver dans le vocal mais je t'aime, j'ai envie de t'embrasser ... AH MERDE C'EST DIAMINGER
_Snowing_","",""
"434070408501919745","Electral 🌧#5755","05-December-2018 10:34 PM","LAISSE MOI LECHER DES CULS SNOWING
Electral 2018.","",""
"330676716676710400","TC | DiaMinGus#8222","06-December-2018 09:33 PM","""Dunkerque est un pays"" Dekuali 2018","",""
"456226577798135808","Deleted User#0000","06-December-2018 10:01 PM","Jaime bien bouffé mon carnet pour r *miss 2018*","",""
"434070408501919745","Electral 🌧#5755","06-December-2018 11:15 PM","""faut juste lui mettre des p'tites boules comme ça""
farod 2018.","",""
"456226577798135808","Deleted User#0000","08-December-2018 01:50 PM","Miss regarde le demon de present du passé et du turfu 
Pink :on dirait un tabouret","https://cdn.discordapp.com/attachments/487918136650366976/520945347959455754/vaporeon.gif",""
"434070408501919745","Electral 🌧#5755","08-December-2018 08:30 PM","""to undyne light""
pomme quand il essaye de lire ça.","https://cdn.discordapp.com/attachments/487918136650366976/521045853612408852/unknown.png",""
"434070408501919745","Electral 🌧#5755","08-December-2018 10:10 PM","""j'ai pas d'stylo trousse dans ma trousse""
pomme.","",""
"435125705907503105","ÉvoLink ⛅#5455","10-December-2018 06:50 PM","Petite mise en situation : en sport on avait une séance de renforcement musculaire et on devait choisir de la musique pour la mettre pendant les exercices. Vers la fin un élève met la Macarena. 

""Allez prenez tous des poids et formez moi un carré."" La prof sort son téléphone : 
""Ça va faire le tour de la salle des profs surtout que ce soir c'est le conseil de classe et Mardi prochain les réunions parents profs !"" 
Mention honorable a toute la troisième E et a Évolink et trois autres qui n'ont pas eu a la faire. 
Et le prix de la pire des sadiques est attribué a la Prof de sport qui, pendant qu'on faisait la queue au self, passe avec une autre prof de sport a côté de nous en nous fixant et en disant : 
""Tu sais j'ai une vidéo d'élèves qui dansent la Macarena en sport ça va être marrant je vais la faire visionner dans la salle des profs projecteur tout ça"" 
Le meilleur Lundi matin 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","10-December-2018 07:00 PM","""Ah non mais j'ai pas envie de me faire trouer les doigts moi !"" 

Une meuf qui flippe parce qu'on va faire une expérience en physique avec du pH non neutre, en gros ce qu'on appelle de l'acide 2018","",""
"435125705907503105","ÉvoLink ⛅#5455","10-December-2018 09:38 PM","""Eh vous êtes sexy avec vos blouses."" 

La meuf malaisante qui dis ça pile quand ya un blanc en pleine expérience de Physique 2018","",""
